114688				48.9900112152				300.00
115712				46.571969986				303.00
116736				47.336101532				305.00
117760				50.1410961151				307.00
118784				47.9209423065				310.00
119808				48.0630397797				312.00
120832				48.2800006866				315.00
121856				49.1499900818				317.00
122880				49.4019985199				319.00
123904				49.9958992004				322.00
124928				49.7641563416				324.00
125952				50.3890514374				326.00
126976				49.7062206268				329.00
128000				51.5739917755				331.00
129024				51.2678623199				334.00
130048				51.4230728149				336.00
131072				66.3549900055				338.00
132096				52.7920722961				341.00
133120				53.1089305878				343.00
134144				53.6811351776				346.00
135168				55.6740760803				348.00
136192				53.4298419952				350.00
137216				53.5900592804				353.00
138240				54.8288822174				355.00
139264				54.4719696045				357.00
140288				54.5601844788				360.00
141312				55.5100440979				362.00
142336				56.941986084				365.00
143360				55.2589893341				367.00
144384				58.3951473236				369.00
145408				55.9101104736				372.00
146432				56.4858913422				374.00
147456				60.1000785828				377.00
148480				57.0819377899				379.00
149504				58.1719875336				381.00
150528				58.7201118469				384.00
151552				58.6779117584				386.00
152576				59.7071647644				389.00
153600				58.9640140533				391.00
154624				59.2200756073				393.00
155648				61.7661476135				396.00
156672				60.8420372009				398.00
157696				60.9138011932				400.00
158720				61.2750053406				403.00
159744				61.4931583405				405.00
160768				61.6879463196				408.00
161792				62.2379779816				410.00
162816				63.34400177				    412.00
163840				62.1719360352				415.00
164864				62.5491142273				417.00
165888				63.1120204926				419.00
166912				63.9390945435				422.00
167936				64.0189647675				424.00
168960				64.6891593933				427.00
169984				64.4779205322				429.00
171008				64.5980834961				431.00
172032				64.7020339966				434.00
173056				65.0689601898				436.00
174080				65.2420520782				439.00
175104				65.4220581055				441.00
176128				67.018032074				443.00
177152				66.801071167				446.00
178176				66.7860507965				448.00
179200				66.3521289825				450.00
180224				68.2189464569				453.00
181248				69.1699981689				455.00
182272				71.3021755219				458.00
183296				68.4678554535				460.00
184320				73.9958286285				462.00
185344				71.99883461				    465.00
186368				71.1650848389				469.00
187392				69.8480606079				471.00
188416				70.9939002991				473.00
189440				70.8858966827				476.00
190464				71.5389251709				478.00
191488				71.7811584473				480.00
192512				72.2777843475				483.00
193536				71.9571113586				485.00
194560				72.6511478424				488.00
195584				72.8149414062				490.00
196608				73.6260414124				492.00
197632				77.3928165436				495.00
198656				75.3791332245				497.00
199680				73.8918781281				500.00
200704				74.1341114044				502.00
201728				74.7079849243				504.00
202752				75.6108760834				507.00
203776				75.7079124451				509.00
204800				76.2579441071				512.00
205824				77.3241519928				514.00
206848				77.3599147797				516.00
207872				76.8871307373				519.00
208896				76.8249034882				521.00
209920				78.6979198456				523.00
210944				79.0798664093				526.00
211968				79.2400836945				528.00
212992				78.8688659668				531.00
214016				79.0369510651				533.00
215040				80.0740718842				535.00
216064				80.6691646576				538.00
217088				80.6839466095				540.00
218112				80.9860229492				542.00
219136				80.687046051				545.00
220160				80.8880329132				547.00
221184				81.98595047				    550.00
222208				81.6380977631				552.00
223232				83.781003952				554.00
224256				82.47590065				    557.00
225280				82.5409889221				559.00
226304				83.9388370514				561.00
227328				83.251953125				564.00
228352				83.8248729706				566.00
229376				84.5658779144				569.00
230400				84.6779346466				571.00
231424				87.1689319611				573.00
232448				85.5078697205				576.00
233472				85.2689743042				578.00
234496				87.0299339294				580.00
235520				85.942029953				583.00
236544				86.9500637054				585.00
237568				86.7500305176				588.00
238592				87.4059200287				590.00
239616				88.3281230927				592.00
240640				88.4981155396				595.00
241664				88.7610912323				597.00
242688				88.1989002228				599.00
243712				88.8688564301				602.00
244736				89.75481987				    604.00
245760				89.4739627838				607.00
246784				89.9560451508				609.00
247808				90.3141498566				611.00
248832				90.5520915985				614.00
249856				90.6419754028				616.00
250880				91.001033783				618.00
251904				91.6621685028				618.00
252928				94.7558879852				620.00
253952				96.0412025452				622.00
254976				93.1210517883				624.00
256000				93.7340259552				627.00
257024				92.1568870544				629.00
258048				93.8210487366				632.00
259072				94.4058895111				634.00
260096				94.5250988007				636.00
261120				95.1991081238				639.00
262144				94.9070453644				641.00
263168				95.7491397858				643.00
264192				95.6919193268				646.00
265216				95.2339172363				648.00
266240				96.3878631592				651.00
267264				96.6119766235				653.00
268288				97.7160930634				655.00
269312				97.3520278931				658.00
270336				97.4950790405				660.00
271360				98.6580848694				663.00
272384				97.4838733673				665.00
273408				98.3278751373				666.00
274432				99.2529392242				669.00
275456				98.7019538879				671.00
276480				99.47514534				    673.00
277504				99.643945694				676.00
278528				100.966930389				678.00
279552				100.62289238				680.00
280576				100.853919983				683.00
281600				100.747108459				685.00
282624				101.196050644				688.00
283648				101.66311264				690.00
284672				102.077007294				692.00
285696				102.66494751				695.00
286720				103.055953979				697.00
287744				103.205919266				699.00
288768				104.286193848				702.00
289792				103.951931				    704.00
290816				104.366064072				707.00
291840				104.942083359				709.00
292864				104.839086533				711.00
293888				105.286121368				714.00
294912				105.762004852				716.00
295936				106.436014175				719.00
296960				192.205190659				721.00
297984				143.455028534				723.00
299008				107.399940491				726.00
300032				107.870101929				728.00
